onescience_id,Embargo
278066d0afb87a762879b8c4dd507c9097fc68a1,48 month embargo
10552bfe7d8a2c1f01c1612b04c7b0d8fe4a0aa6,12 month embargo
cedd6adbfd25c33f5cdf77152ef06e3b2a49c0ca,12 month embargo
57d22051265b26b784da4d0e4a2830a231ab5f76,12 month embargo
cbf69281c8ea6797c6b5a9bb7b9508bda28da2e1,12 month embargo
63bdd926b1b1ddd60ce615064df4c27666bdbebf,12 month embargo
2b4bcd54b562c6af5efe81468ef3c467efd9d496,12 month embargo
40a12e41077ab2b544dfe4557e8845905b9c24d8,12 month embargo
9624b36d4d193cbbeb27ecd50c8a1f98da0f8217,12 month embargo
a62d905701df328d8a13541a5f44e8a618aee1b5,12 month embargo
692139d54938793f2e2a0c80e8ef07a31a6cfea7,12 month embargo
8fd1f749f21734874fa70f5bee514afb0b319f46,12 month embargo
202ca06c36bf6260ac45e13da7ab43c8a217fc63,12 month embargo
c7caaf6631933b428cf9ed3b756721d6a62937d6,12 month embargo
f0b159b1e60c8c8cecc8674e8341cc00af3e1138,12 month embargo
15930db3edc47135c5d1bc60528fc3c346d90f2b,12 month embargo
29403e3eb75f9174ab349819b3daf993b2cea4fc,12 month embargo
332c168ab1ec197fa331920bd0b10e8a4ceee3a9,12 month embargo
ceec7714ecfdafe56a864b3f7a30f8857b96df90,12 month embargo
972815343f7c99f9fb67b1f3ff1b9f6cdeadbe10,12 month embargo
1d3743e4f6119c77e0b541e11cd6c294564a3609,12 month embargo
febb2286d667874f19222287e39357947bac2993,12 month embargo
33407fcbc19c10f74f65930fe86020a9a5983a94,12 month embargo
6ee6d23e4bfbc2b990df784aefea932c5288f521,12 month embargo
ecbed0438afe52e33942cf8fce6794fddede08df,12 month embargo
a1cd4a5850a868e2c1a7827ba180de9d37adb7cb,6 month embargo
6ffaadbad99d6f1420708414aa6a243e9bb25ece,12 month embargo
9e2e85108dd8433326aa8ffdf3c601a2b5fb1277,12 month embargo
362296fa104d26a6b689c47e882a48ef0f9e4280,12 month embargo
26f6534513c3c6142c0df4b1dc4a606ca7689e87,12 month embargo
d108bcd69e94e36385b5355e564ae6fde68ea837,48 month embargo
f510e6c93cb6b45eee8ed98ddea7f82af84d5ff8,48 month embargo
d8f87a165a48159cafd8308b2a57f43648022eab,48 month embargo
9d9276679ccfcd6610f787a1a9e73127e04cf80c,48 month embargo
04df1156381d25313e8c43a4ec20a1c85f08acaf,48 month embargo
559a3c4e7f2db382d796c5a1daf2ba83e454b9ab,48 month embargo
52ffd6bc9c39ee9a4716875fc561cadab43f1f8b,48 month embargo
8cd917662d511465f71a6bc081702a2b095e2028,48 month embargo
472a3bf7083e0364acde3c0acdfc9ef77554d3c1,48 month embargo
c297417331bc29ab9a5552eb0648eb78795fdae6,12 month embargo
c6e59395074aeaa9111b14fc98280b3d7af4dbe1,12 month embargo
e089a4ada9519e4cb673ae8fb470447d6e77a981,12 month embargo
474920b54a44ad75714998d8d1438f409d7f155c,12 month embargo
9b37e2bcc09cad89ecc2c1317ead10a10a0d9ad9,12 month embargo
b01c8dd2a54e3e67d5543fb6c298d8f6dd6c667b,48 month embargo
c68dfbef035859e89d8d96bfb0e4044ff37bfc6a,12 month embargo
9c52e6617f10d2077a9a1251e194820640feeeab,12 month embargo
117c0644e082d17af3094e66b199589fdfd3b775,12 month embargo
f5048f69edd0c559087257228333f1d10abb57d7,12 month embargo
7baf6b0ab4059ac4fe4c8c1672dbacd1b4de9a6b,12 month embargo
901df84c5643cb21a86c8cf9a69ce67dc148a008,12 month embargo
a991c4e0dcdb90cf03c079badc803cbcf508fac9,12 month embargo
09d6151cfac26c9375d6f7b5de741e225b8da07a,12 month embargo
fa36d1cd752f566588248cb34417cb3a3825af11,48 month embargo
dd30f63d887e42bfd8c6c9e73949a1d72251d8fe,48 month embargo
001087f7a74f568362551f472aa38f7f3e79f336,48 month embargo
9ac8b2fa43fb7a4d365d5a4cd02781300e234a40,48 month embargo
6608fabfabe9d9986c808ff9b97cf73dedcc2d63,48 month embargo
91b1625500e04647a6d8e419bf5abe14b9d73108,48 month embargo
4d1aa906fb43313df743061d08f34879ccf3a788,48 month embargo
c8da2d1bf8bf42f11b91209745bc93f05040ea50,48 month embargo
a74eeac924a2d17c36c5a5c9fe44ce3e8db0c3ed,12 month embargo
f11de362ee6c3b9f01dc1b1f05df1493c0c7ce3e,6 month embargo
7eb7a5f9aea67dc3ca2ec93abb8fc255710fe194,6 month embargo
fc1e1f6110057aa26b195e3b885b23cd4d73a8b1,6 month embargo
4e19e82549d3269d797ebb9401c5e81fd2afa520,6 month embargo
bbab946c331de1370ba277bcdb90ee5c84e0794f,12 month embargo
1126fda0cb831e5de7dedee103126376a32d7a0c,12 month embargo
b9f72d6d8c04e061b4e7dc76bdc0561152e18028,6 month embargo
5a661b8d268877d2279c0728a1fcfffb136e6f1f,6 month embargo
d4140cb1e799c26938b6719267a7cfd9fba44769,12 month embargo
acb8d438cdf7f52fe4ac409b9e9e95f4a59f94f5,12 month embargo
766ad42a1f8af17a576f68424dd7d40e0dba9e21,6 month embargo
f59d57c5fc637251b485de1833ecc581f5547051,6 month embargo
8a0f7bc6f99feb197c8354c4e19e095826a7f9f5,6 month embargo
bd192e2666880c76037aad47bc2db4fd1a12a27e,6 month embargo
75c78bb66b2fa3723cd1549644ace0378717c04d,6 month embargo
3d2ee7f04da30d449c0d0beae8b585140d432b42,6 month embargo
cbf4326effee7d25dcdb45dd758d343d66e8e3a7,6 month embargo
eeadff2c4535d494da222d3ec9a03d2c35d41394,6 month embargo
e23e962ae97895b990b6455b1f8026943506a9b9,6 month embargo
6fc0830e7780334c9621ae02f6ec7f6649a0a7bb,6 month embargo
23b2e7eb44ddaf4eeb3e694a62f2410189a83306,6 month embargo
edf0db29be69152a8ec52b7979b2a69b4057d092,48 month embargo
ab88231695eacfe7fd684aa21ecb77ffef8b572d,6 month embargo
115b060ec5d1179d006b8e89eedd92a66a8a5112,48 month embargo
19deac3a274a50faf56145ed66e64eacea092d85,48 month embargo
7b61190a96e0e3e28bad14ad9f3c68e0dd239600,48 month embargo
ff601aaf5b1bc628a6f6dcd98ccfcc16f6869cb1,48 month embargo
ad1e7638497e6315530885df18af802104a3ab56,48 month embargo
b4952959c396831216fecf0a6b2813d7894e027a,12 month embargo
3a9ed296f7ac8cea1bdfe7181d67c0f120bf8a33,12 month embargo
c4c2e6d2e6f61fd241de102fa1e186691944c3d6,12 month embargo
c35e302b03249eaeb0c5900abc18b6abf4e737f8,12 month embargo
b41b72733c0f24da4829c24b044715d2572f85fc,12 month embargo
f56406a73bb55bdf176c38ea29d01a89cbac1254,48 month embargo
331f5cd45936ebd854f3e54e406a4daa01019d34,48 month embargo
383fa154aa09a6167b6371a0cde138180a3fd4ab,48 month embargo
221482df8540414b5336fc9e0bd4f46c660e1bd7,48 month embargo
fa183c3b2cb9d98d206eb08145909b32c01a7ee6,48 month embargo
285a3a6168b5c182a4ad2e0511839ca9231dc5d5,48 month embargo
ea0af4072e30505d3f1b85d78cbd2e32e58ff634,48 month embargo
40252795c5ee753b8544b3ae3eed9f19c6bfc13a,48 month embargo
94c8eb7aa023c841d27a2b721cba1c5e453a0f85,48 month embargo
cee1794f9e7bdb12490b4967784cc549b23eceb4,48 month embargo
e3d7f43796c5f1211d6b3f0947c025cbcb912587,48 month embargo
0f69a77ce9d9c77107beec836d3dd92058b405af,48 month embargo
aca80dd705f6a24a7ccf7b4914aa8bc589d92842,48 month embargo
460851b245df3c5c5068b33f88722d9fa99e548c,48 month embargo
5c23b94c0020c4d12eec0eebec2ce6196cf3756a,48 month embargo
5c92cbd1ad0f3205923b54ec2bcd5cfc2b1f067a,48 month embargo
81ca3118b795815c78d87bfccd3ed0d96c5c1bc8,48 month embargo
638a91689fd64ca0f0378fcc126a8dfe669ba85c,48 month embargo
8b0b2b3cd24d8abaf3e30fa8bdc3c7ac7307d3f5,12 month embargo
ac1ce557b2d6247d7d00d4fb649d86de1321c58e,12 month embargo
1df5babc6a09c1c2c0c4cd8400d4c4edfd3d6242,12 month embargo
f38ef0f592006e1f61d607cdd43f8ff0f8ccb6a1,12 month embargo
4d213fe7871bf8de12aecab96a8eb511613d0085,12 month embargo
85b6b6e65e22d7071b6b60cf9f5b4a3eb0bc9f69,12 month embargo
24a1bfb35d77c9ae2ed97d49830af255c71a11d5,12 month embargo
937298e8be37bfc6dd7ff234e99e854933290bc3,48 month embargo
27b09d61f81ae80d3970dbff7edfbe952f371cd8,48 month embargo
dadaf33cf559ac270be7c26624ee56b41da82d75,48 month embargo
a27477d80c179bfa3a6820cbbcf5c197f4f8b2f7,12 month embargo
c11e2cf9e5cf89426f736c473b54a4fd796d7900,48 month embargo
8d992c1cc12742ba1cb29eda34e99c0976e8b321,18 month embargo
8fcd5d5fb39d0c2fa8b4b19b04264aec3d08d009,18 month embargo
99085b5a5e9a3806dd6079e46195ad8c111bef83,48 month embargo
e4b140ae20059f5fcfff98031365a813ae65b200,12 month embargo
0835ef1659ed57e8a00d4da6282d1ee5cddae0b6,12 month embargo
b7f6fef7f7a8204284bc90b9cd057a5e69ad4e9a,12 month embargo
7885919d1b03cb4503e77be685c2b26a8495cf21,12 month embargo
9fa1307f4535489d355dbccc93bfe370a0bc741e,12 month embargo
140f786bc752775c056df4af407b36fcd90d6630,12 month embargo
36e335efb26599ace6042444376f8b8da1d1ad9a,12 month embargo
5126811fec679c00c7b339cc172359f0c2f90ee2,12 month embargo
4d64e0152c6ccb2399d241751d7cccb2be2b0816,12 month embargo
bf0e5ab00903c51adbbdadf139a9cb995cb51135,12 month embargo
4dfd2c4c590ff650089049822d0d25de1f060c52,12 month embargo
9c0c571939319ab1e4d27458ca56725711ee4519,12 month embargo
44d782e9e6b5047d933b5d93c1ea9727bddcc83c,12 month embargo
af9b445d1a25f19fb150d0dd3f5dd9e89080f00d,12 month embargo
ac03ee115846e4ef490a8a70632d19d17ccbedce,12 month embargo
838d979e7ad215405f7e9a6c60c9248500d5d594,12 month embargo
149dc954ab94d83e8218e1cb5061ebe0b35aa0f8,12 month embargo
9900074acbe6bdfda12729866042f43eafb83425,12 month embargo
84629bb65f1ecb05dcc6d498adcb4a491e37ab7f,12 month embargo
768764a557796563ad21048e195757a6949b4f8f,12 month embargo
5ca7478f0c27d0f0d9d300f2c55437b2184cfd7f,12 month embargo
997bedd26ed26aade9b02c2f70c251384065f462,12 month embargo
72db50691f5090583aa90443e21655c87a84aa71,12 month embargo
ce262c9969a8bc1ad79e967514a96747b61a502a,12 month embargo
7bfe6c88394057808105ce537432f70c8793e093,12 month embargo
de957aaf1b8932d2ce7a09ac980c2c2b6a1c0744,12 month embargo
c6a89bb04d1fa93e3b481a8000b6bec33a8a917a,12 month embargo
3e61068ce322e37eacc6207b8d80c8fba6e712c3,12 month embargo
c0008d160525dad8e59f8a5fdcd5b4e4e9875ee5,12 month embargo
36cf2196b85bf4db390d21d780290ccfaeef2786,48 month embargo
620984583bfd7e2b8375c88cca5638e280d8c486,24 month embargo
60c7c25a62054a4f394034cb4bbb04010955b1af,24 month embargo
95fa5b199a6493cfdcd94b9cfd34d77aecf99e08,24 month embargo
93875cc43275948d1548744bf54165209ee34c7d,24 month embargo
0f395cf441b9ae328a6baa99948f2a8ccc17cd88,24 month embargo
6c689135af25539781420a7479cda058c62908e2,24 month embargo
1e6ec751a6957a3b754e5854c4efda8c3b203a51,24 month embargo
b77bb137416948a0406fd9a7309db1b19fae4c01,24 month embargo
53c9bd17938e5a21a1706e3593a4ef60bc5876cc,24 month embargo
ed8dfe7972cfc9f8fd705481d125dd7e515eb817,24 month embargo
e01cfeb86cd5ba26ae426e1151ee477a0d6584ed,24 month embargo
6f4a9073a3a4f3fd12045a699a05d1994b8aecbd,24 month embargo
bb5775d602276fcb5dc743589b4dee166a317239,24 month embargo
c7309b65346d0946e609cf3356267f5ff3091d70,24 month embargo
180356055ff58d748d7ec2da0651934c9da8ac2f,24 month embargo
de8277fad2cb6bd8148fca48aebeb94ae9c440d3,24 month embargo
5a9a0158e2119aa8cae31a3931e9fbdea450b17e,24 month embargo
6ec16676d141bb703617f5fb9b13a3ad49656490,24 month embargo
0b139ece87f4ddf1a3d225424b34d2649b41b329,24 month embargo
fec35236868b6827dc7b4e26ccc4a355b94c0fd0,24 month embargo
a77c98f37437e004633b57acfd7193c7667dcc1e,24 month embargo
832f42573367f01d10eb144ff6b39fc1f48ef902,24 month embargo
886bb2128b9916cba42a448114b2f643028d8f40,24 month embargo
e49bae64ae31bb81c75cc9865d1dd7549326ad82,24 month embargo
e51932e430f30605097c500fb737dd5262634c8c,24 month embargo
81b705f2f5896f3476ba26816d9d8ccc639612b2,24 month embargo
05e09a574ed0f5e4b7fc72f6a9aece23661686ed,24 month embargo
1cfea266c9bf10b825a5d2eb1512551949682afd,24 month embargo
f3488bc308769025f9151bde2424fb2dc0d74c1d,24 month embargo
b72b229602719cb63635ef09ad143268f3c17805,24 month embargo
43249d00eeaf5c7dbb89ac014e7a040d88907786,24 month embargo
2a13c944171d3b5b6ef53eeebb809c4b64bb0d14,24 month embargo
ff2f4fa291c325ca45b62be6fb35c453c8a0aa90,24 month embargo
f3daea27a979d9146f3ebfdd068f1ccaadd67f4e,24 month embargo
693fcc3faf5a3f32276182026964228879ea8173,24 month embargo
aabb8f7f71e2bfda81c9dd63969044d9c1c740a0,24 month embargo
f7317f779e3e135ab64f1c421ee9a78549417cb7,24 month embargo
af57a94f58965cba5a0624f0738e2a5b5d56fff1,24 month embargo
116f186a4684208728ffaa1e50a536d2240a6301,24 month embargo
ae2bbe745748450a9b1d2ce80ebdfa4b9990e5aa,24 month embargo
ccbf8f6a644b1cc85c6a8ebb38b91497f0c8958a,24 month embargo
7b08d325bfb6021e282911fb6fb3e8b7f5871b41,6 month embargo
688fe6089f9deb92dd59486cbff5d04bbc852289,12 month embargo
827480e97c3f58991a9f7a5603f2f4f7751e2cca,12 month embargo
4c5d17a9ae25ff123bb161fe914f211c2784e5c7,12 month embargo
0e50a9393d2b6d295f2b5f205bb52cc2ddf808bd,12 month embargo
cabb2251cb41b3f6c878fb35fc5650c719464aad,12 month embargo
9fcbb6c835cf63168e64d67f3217e05f472a8431,12 month embargo
1909a39b3aca1ed6e0d2f0fd5d7caa7e78781f1c,12 month embargo
21955eec8fa3ee0885f9b1ce5304f9c62acee4d1,12 month embargo
4f05f0553c6e06f32619b6c33486a016e9ffc10d,12 month embargo
4e4166d44c6d7366d8f819ce8266e99008e638b1,12 month embargo
6076f667ea9abd1487e95e2ae3a5eb4e7e0e3cbf,12 month embargo
443177788d1935e8014c4974340ba74de9a4e94c,12 month embargo
e6b76ab74f91d052118c9d397e28924b0ba76777,48 month embargo
c217cbc8e2d9f305517045a6256413d95032533e,12 month embargo
96d6ae6a93c8198bc78bc1b177020ffb28c93e66,12 month embargo
6fb5db76a84fe09958966afbef794693afa3d781,12 month embargo
fbbf90220c3d31bfc8ef13be36402315708cd327,12 month embargo
2ee02b5c0e86f2a69aed3c743577d54155acfe96,12 month embargo
f3d5ab2bc4c043f455beac74620ee645e852350e,48 month embargo
5225062995a9b36a47ae6d21509501d17c40636e,48 month embargo
958324aa0a8bafa9fed64b551dde5dcd4fefe508,48 month embargo
ae4c14514f1fcc45f4c23564a206a4293d50d9de,48 month embargo
3944742a776badba3281f3292f5efc0b44b2bb7c,12 month embargo
a4de0ec7cf0a1ff26aa1e777c4aee6efbb25f33b,12 month embargo
80e118fc8ff42d3ef2fc9c476afbd39409332636,12 month embargo
6de43d01daa3c8b171aed2e7d6fd1268128860fe,12 month embargo
efd29c346c2389c8c29375e3e8882567799d9f79,12 month embargo
72a9ca435dc6d8255e5fab9c180f489fddaaeaf0,12 month embargo
d8b3068515893940b00ce2712ff0f58180a7f323,12 month embargo
39b457a6b208753eacabf19e0e8d7596e4e4c2ba,48 month embargo
2ad8ea53361fa5f27348c02e3a500d17d7beb8a9,48 month embargo
cdeb90e94d5583305a9fda0a2b1f2ce919577a43,48 month embargo
bd41edb1ecae33e1f2502c42a311fe826aa46a25,48 month embargo
fabc1eebbc05957574c951a2c14a17a1dbd2ccf4,12 month embargo
1cf619455f0b6c4c9330df1adccdc78f87912964,12 month embargo
3ccda7f7929d8477c918ff9d14a9bb7d3fbab5ee,12 month embargo
b976173adb1939f8dcb239db80594d1e95a7f07d,12 month embargo
36b9868ef82e064ba78b51ed97288e824793ae46,12 month embargo
6b064eb7be5181202caa826da17e81d2a32eb063,12 month embargo
548dcfdaee3469e694b3615660ea30e05d1b787f,12 month embargo
823b8a2a83112049f2574b6bbfc21d062a5b0429,12 month embargo
c2c9632d8ea171651efa80677ff2f1e4e37168a5,12 month embargo
125c546fa09c9c95802e11513f2378bfd065b42b,12 month embargo
0afdd6862f61dd1a39c4cb81b8361a3b92f19d79,12 month embargo
b4566db1c49f41da27bc72ab0764c3e4bc15a7b0,12 month embargo
8230458bc4c5dc8eb96aaebc0f9c28c8d94b7afa,12 month embargo
157fec8510faedd5fe85262f2596d07f9103992b,12 month embargo
a417f1f82f827cf6aa8ce5a76225652e0daca3b4,12 month embargo
7dbab20197597d370b826c0708151e5b4e7dd2cf,48 month embargo
705b7005e70366f69300f4c674880be1ae40b898,48 month embargo
37689d0a4b98ee63706bd5cfea6c1e05e48927ed,48 month embargo
72dc08523861754345d1d01cf8a49865664085b6,48 month embargo
dce1f67b7c32e7ce055a6104e063a349b280074e,48 month embargo
505c7f8fafd69082c28ea6a0f8b3ea23c97badb5,6 month embargo
82f244a5be1f0e99717ff5c78afcd45fc1840b81,6 month embargo
d12800019532e99ba86a8fb5affea9e1fe274b23,6 month embargo
073cf901baf16178697609ee93c53cd02bd91273,6 month embargo
9c135eebfc839c6043e14136ad057b1ab07920cd,6 month embargo
9df89ec5c79c32489cb4750c32e0c17efb352788,6 month embargo
3e24fe95b551f2798d39138b78cc6d9aff16ed54,6 month embargo
898e8da13d86b537db2161b8f2a1bb6ad185ce65,6 month embargo
f47b995812733848ec288b75481c364b2d26c3df,6 month embargo
78b8e17bd7b2cbd20858090df1f26544d3261c3e,6 month embargo
09e852cd194c7f2085a063cb8dca116d6dcd4d24,48 month embargo
bdb05d1aede070fbdd5ed80326abc5338eb5248c,48 month embargo
6542d4c4dfc7bcafb6ef72b1853f8b82e1766ae8,48 month embargo
444350e6211a675334467a5e76830356523861a7,48 month embargo
df4eb4087e1100c50b3ca7c8bd49ed880075756a,12 month embargo
509902f871cc3c04de49c5d37170f1f1d1c226e8,12 month embargo
1f31a213c2adb16d354c1ff72fe11d2706fe1f0b,12 month embargo
38a5aa0f8dd2932abc0f34d87eddf134920c8b6e,12 month embargo
93234f62d8eb739f07ec9f5d968cd0b86bb9afe4,12 month embargo
086b8a372d55c2513ce35b4c70f5a451f3a8c835,12 month embargo
0313d82487e8510758ababad9e927cabd8b64c76,12 month embargo
39d5758a8198880c4842248d49a5268a6275b767,48 month embargo
e3adc1c4b37455c14bf3614d5fdbba04f64434d5,48 month embargo
fb8f9c9394a278e9c3c08f19eefcadd6b4c96121,12 month embargo
848679ac47cfdb636038401dd3e79d777f23133e,12 month embargo
c4e4b1b2ecedb59838248df1c61041296938227e,12 month embargo
e11e87149719963a5aa46f70c8196c5e60c31099,12 month embargo
5216deaf9758e99675fe55034abd0a0142623f66,12 month embargo
103de0e4f105170f1eb2452c0e4c3d9be1f682dc,12 month embargo
045839071a3b0cd84ecaa631af183fdbc2b807b6,12 month embargo
9d3470c883b20bdc280c5ca0f3abed3264d8f263,12 month embargo
164dfef91785840772b3964e00857e7067c5f946,12 month embargo
3478e3791e47edf98d4a26b4021f16de71351443,12 month embargo
a9655e69ddb34ab2aec165104578ba3ef6480d02,12 month embargo
72bd79b7c3d09e3caf35871e13107b310fc9e196,12 month embargo
108fcc15d05a8cf38d5970c94260c0af36aedd11,12 month embargo
1c25280a112a52e25570995302f0ff0279192053,12 month embargo
e3e90080f2cc61896681d0a2f280524b55d1dd40,12 month embargo
f55ed0226638068b4f9a5dab6e734aab51cdb65f,12 month embargo
1546560e3208e93513e6263269cd85356fcd126e,12 month embargo
d8cf9e99e0644f4d9a41ff1f490fa5d2b22ea435,12 month embargo
c143ddcf020f2afb4ff12a5378562ca7a08994aa,12 month embargo
d1d5d16e436be835076141bd8cc14cba353ea9f5,12 month embargo
d34a6e5721bbb601844523d8c9000fee231bb07f,12 month embargo
6da3bf7e709d271b6dbc2a056698d7ae6e2957f7,12 month embargo
014a2668fc61431e2a603ccd198e5cccb9f2f20f,12 month embargo
d8798e684b959889a57fea072e57dc82a3ea0b60,12 month embargo
17c8841f49dbd78400ecd22e36224578c2e40d6c,12 month embargo
d2c938b68bfab17bf5f985d47e93dc6941654ef0,12 month embargo
99b52108e77b66b8f9d2f7814563c07796598e0c,12 month embargo
9f58ae4a6edf890156fecbc55982075d7477dcb3,12 month embargo
62c44bc5d9943ab044ef509fd9fd7a2f8ba19032,12 month embargo
bcc45bfa42109065ef885106f3388e2e5b83033c,12 month embargo
16aeeaf0b6ce8205cbab31558269a1972e53e68d,12 month embargo
f0166472442bc3982dc482e6f1b1682b30aa858e,12 month embargo
b0bbe6be58fb268446d9d646886a2c89c56323ea,12 month embargo
8adcdf3e2cb595df1c0d59d2e636c82626d1c65d,12 month embargo
d5893879374b3e348de80045cc753199da742cd6,12 month embargo
6019d69747b24efbfbb8f918e3a53239ca3016f6,12 month embargo
2d55842fcc04a4a45f054ba7b8a04c956a074852,12 month embargo
e28ea2436ca6f1528ae26161420ce5b9a78ac24b,12 month embargo
9a53d06a2815db96b726ca2af7398878d7e92fd2,12 month embargo
05da42a20841b92ad735663a586efa2bdbdc5af8,12 month embargo
40643cd68b05d8d0d5f434cd089842f1b74b0ff7,12 month embargo
7fb993001b7f8e525531d7b88edc8dbcb82a8328,12 month embargo
c04fcc154e935a319e019db0fcb160d030eda369,12 month embargo
60c783a1e1136fa1c8d4e9743ea43220b67ab7e0,12 month embargo
28cc235ae5a3ea136e684cb399fbf61e84bc4b17,24 month embargo
127be20fd85cebb94943ba521cb55454b6cec231,12 month embargo
d257e6fe8c6e636914c30a1d00048156bac01429,12 month embargo
0838e64c389597dbef1f0a6a8455ac174abb1275,48 month embargo
725c48d8b8b67da1391a8f92cc7f650643556c66,48 month embargo
13cc1c3946a5372dbbb3f14039d50ffd6b6d6e33,48 month embargo
a96367c189a9ed3b99ee45c1fe43e48271337745,48 month embargo
db1234e2b0dcbba515f1be962060cfa2141fc8ea,48 month embargo
627b68c2cf8f047b1a1c5f2166916ab3c38d0c15,48 month embargo
9e0f1529f51815e4ad153c9a227e577ed2523995,48 month embargo
78439784dccce9b27662672975d8782090e4a90a,48 month embargo
8c30f984e42d54bf9020a7c9cbd75c35edeaf7a9,48 month embargo
10aa10edd843340fae82ca87251b2387d904dc13,48 month embargo
324a81b2e3eb93ef2d6195d5f6a03ec1a6de5047,48 month embargo
5342b4acc1f8be756e6e4e605e4afb73bfce16cf,48 month embargo
7ab7e4750bdf218d14469551f4d7d1da0588c1a1,48 month embargo
3dc3b0eb40f87588335d17f868b126378b1369b5,48 month embargo
4952d789ea760c916dbd81ad5cf6af24713bce8e,48 month embargo
33f632cbd46e50e9830f94b0fea4f244224e8629,48 month embargo
0508838d3aadd21eebd6815110020afdbfa6f4a8,48 month embargo
4456b0d150ff4b75f6e1e9251f94887cd9f22085,48 month embargo
da46bef75e67f596084634f40365b0b98c7ae4d7,48 month embargo
7bc3d1b5a6d181014ab2b3fc49c64ed5b5811dca,48 month embargo
e2c6ade58c86be8f252d45799575b32d6f898659,48 month embargo
23a976b9d4ad8f4d973daa5479e662809e8cb59b,48 month embargo
3839f063561eb3d05f6e296fc1c15710a0d058c4,48 month embargo
8ab3fe0c42e7e3264bfe1018da0400da3805313c,24 month embargo
42e0bc0ff95755b828d11b93a7d9f0c12d2bffa5,12 month embargo
5bf02d6826468cf2615f4554c899bc02f88d539c,12 month embargo
342ff73371a1dce49cf6b52738a75197bad34939,12 month embargo
8432d00edda67636012613a05b0ae75d31fdd482,48 month embargo
a805912661b6652c59257adccb39076069391c4e,12 month embargo
ca754937f77119e9d6873cca740969d273f10080,12 month embargo
9beedba6b7ea27635d50a97d4023996c24634949,12 month embargo
3b3a25c0fa01dde8b73b111f7c2a5532424d2065,12 month embargo
7aec8a1be01f63435ca3cadc327c23d8870df1e4,12 month embargo
b7477ac5718b16ea81358fc8e3aabd8a64c02846,12 month embargo
fddea822c6150079bb9cb12bea7aa65233dbf11c,12 month embargo
c290e9cb984d64e3dd3a1f64f196645e1bf60770,12 month embargo
fa4cb39b1e9215e778247f04ea7d4cd8ed2900af,12 month embargo
64a0b71f37d721254d082a21ef936e80a916c20d,12 month embargo
cf8fa8e83243ddff42fe186ce211ae4653d10832,12 month embargo
f881096071e659593e5e7dc7f30c072fe7534ac1,48 month embargo
c11adba6ce53eed3310cb8566cd3bba424563d39,24 month embargo
90e6fd9a0d731cfdf8fc457a9499f869912a4e47,24 month embargo
d37bfe56640677f1fc760c59a2355a9844aef85a,12 month embargo
00cff33b03bd1b862a269a77eae1801184f6bde5,12 month embargo
d7bd1f42d2b990d6eeb2a1859bcafd99f0182f5e,12 month embargo
ac609a6e4f25ff07458acfb17b470b8cf03aab96,12 month embargo
7f5aaff6281a8926ecc9884e164cccc63f553208,12 month embargo
bf3a65255aa100c4d79d8a001a5fadf7236a7207,12 month embargo
4ee26b47595a46ba04cb3369be92e84b6571d1bb,12 month embargo
3291cf595fa3bea036a6fb831a53ac1be5e6cc79,12 month embargo
c285cfc4980b8b854040e065faf8b6dc355512ab,12 month embargo
31d8ddc8ec9fc57a4cba523da30710f49fa74db9,12 month embargo
e2e4efeea62a3408a21b17f733458bf26216ceaf,12 month embargo
9e83d5e3e76222a979781b4c03e523161c5317b9,12 month embargo
e9f07fc1c013148a9059512125584bff85b0cbb7,12 month embargo
491640f09333f5f360334e12704bd3ac44e04fb9,12 month embargo
9ae8df74d52f830d4283c75c26fa6fde0ac907b5,12 month embargo
50ad4d47ed9cbf2c8ab4c5b5a8e9e037c4643279,12 month embargo
cddcb9ee92aad986607edfef0417a06334ddce57,12 month embargo
c44ffa99d5106856c2a113120fc9ae03486c92f0,12 month embargo
ba6811a3098b34c0925c26c30fdf1a38d22749fb,48 month embargo
645d12f9a7a651c43f546af9a0948302b395a70c,6 month embargo
58c976cbb1034d2f26023a72256b931cec594613,6 month embargo
2347aed53910a9d2b000b45995c86cde0f539b21,6 month embargo
7cae0fcdeda037ce7cf64d150f170c522937891d,6 month embargo
92a46edee536fae273f2bffe6b3b00744969558c,6 month embargo
4379281814bd39e2ec3e92fd9b12e9ec1ca76608,6 month embargo
23b1636091e76a59e1b4131b22b44303e39dcfb0,6 month embargo
e85f0792a5b4531b341315d76259b42c2e6c788f,6 month embargo
e761398328f443e6ae0529a43c16fb554ec447a1,48 month embargo
1d73279d3d24129926813befe037af34e8ccbdd8,12 month embargo
af4987e6b12f342f22a97fe7203622d5d5de73eb,12 month embargo
d5d1b9e2e3efa0f9718bd8f5834cfe85f3c513b8,12 month embargo
6359b4c95d5b47b3163e4ddf8f44d234034c89f0,12 month embargo
389ea32420856f9c997eacfb08536ab1973661e2,12 month embargo
7c451525740ea8b4a33a1f80ed891fcbdabbd0a3,12 month embargo
2feadb38512e334c0846e08a464974f1ba6f923c,12 month embargo
9b848ffc970fac7ec2bc2d337defb5eb213f8794,12 month embargo
263e83655a46ee403b5ab114ce9f28a05fe81144,12 month embargo
d314e112d1af52ed96ae90487c8d58210487b379,48 month embargo
7bad28f983788a638a6f2f401f28a18be042dd25,12 month embargo
fbe5257b61798e800c7bc5e537375357654f5ad2,12 month embargo
56d589329e1c3dcfac74a2ffeb59e8f0939ebdf1,12 month embargo
